"day","stat_type","rhr_type","n_group1","n_group2","mean_group1","mean_group2","sd_group1","sd_group2","p_value","cohens_d","significant","comparison","p_adjusted","significant_adjusted"
14,"min","rhr_1",21,11,49.8571428571429,62.9090909090909,10.1748990868987,11.0041314555447,0.0040238200397945,-1.23159133626546,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00509683871707303,TRUE
15,"min","rhr_1",22,11,53,64.9090909090909,11.0539801063,9.7719450004034,0.00449334116709083,-1.14151852046959,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00550796659191779,TRUE
16,"min","rhr_1",21,11,51.3809523809524,65.2727272727273,10.1610835567679,9.90041321451695,0.0012276758514085,-1.38480219154524,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00222150868350109,TRUE
17,"min","rhr_1",21,11,48.4761904761905,63.4545454545455,6.99727838247877,11.9529380184425,0.0019208828593667,-1.52938071664118,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00308758093477486,TRUE
18,"min","rhr_1",21,11,48.6190476190476,63.6363636363636,6.56868472737268,9.37307556005741,0.000250116284737916,-1.85553043456592,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00105604653556009,TRUE
19,"min","rhr_1",22,12,48.8181818181818,64.0833333333333,7.45549566322827,10.866615541802,0.000455884948909655,-1.63816080089214,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00127737693230531,TRUE
20,"min","rhr_1",21,13,49.9047619047619,57.3076923076923,9.3429372357132,10.4752455451302,0.0481215867997816,-0.745868273571453,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0481215867997816,TRUE
21,"min","rhr_1",22,14,49.2272727272727,60.3571428571429,9.18555708024608,10.39679790096,0.0030700565209422,-1.13455611172345,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00466648591183215,TRUE
22,"min","rhr_1",22,14,48.6363636363636,64.3571428571429,9.0477329680684,8.7407722142325,1.56553732969436e-05,-1.76725800875612,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000142579614096906,TRUE
23,"min","rhr_1",22,14,49.9090909090909,61.2142857142857,9.89424599937276,10.5770329664621,0.00351100543013231,-1.10387942383412,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00509683871707303,TRUE
24,"min","rhr_1",22,14,51.8181818181818,63.4285714285714,9.02713561929683,8.37316488013285,0.000470612554007219,-1.33356296611101,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00127737693230531,TRUE
25,"min","rhr_1",20,13,49.85,60.7692307692308,7.21310941054002,10.5447763225356,0.00397569865047989,-1.20870045587095,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00509683871707303,TRUE
26,"min","rhr_1",20,14,48.8,64.6428571428571,6.81793300981432,8.64342473842349,7.04715391684192e-06,-2.03521236624454,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",8.92639496133309e-05,TRUE
27,"min","rhr_1",20,13,50.55,63.6923076923077,8.67831538345645,9.54275130997882,0.000521210681649959,-1.44091925263726,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0012835159023245,TRUE
28,"min","rhr_1",20,13,50.1,64.4615384615385,7.95315230452349,11.0349096402839,0.000613805875423156,-1.49315344100613,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0012835159023245,TRUE
29,"min","rhr_1",20,11,51.2,67.0909090909091,6.39572225459289,10.2318575581812,0.00033298201556871,-1.862467753835,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00115030150832827,TRUE
30,"min","rhr_1",20,13,48.85,61.8461538461538,6.50728336881876,5.7568242669918,1.75035382549645e-06,-2.11542347053973,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",6.6513445368865e-05,TRUE
-7,"min","rhr_50",8,11,59.125,69.0909090909091,7.86379588457672,6.5185051270141,0.0114662412694349,-1.37983421560625,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0139117620685798,TRUE
-6,"min","rhr_50",12,12,61.9166666666667,73.5833333333333,8.0843095318067,8.17377550833188,0.0019508561827122,-1.43516164418328,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00322315369317668,TRUE
-5,"min","rhr_50",15,14,62.9333333333333,70.2142857142857,9.85224170768596,8.20111222690202,0.0392273474208751,-0.803251396084383,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0402875459998176,TRUE
-4,"min","rhr_50",16,15,61.375,72,13.1447074266921,8.13282590142302,0.0115262857447597,-0.972102493787608,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0139117620685798,TRUE
-3,"min","rhr_50",17,14,59.0588235294118,70.7857142857143,8.28757042379802,8.65739853827635,0.00068800788941423,-1.38378521417472,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00186744998555291,TRUE
-2,"min","rhr_50",16,14,56.625,69.5714285714286,7.91517529812196,10.5590958653904,0.000977681145145268,-1.38742683185798,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00188643531626494,TRUE
-1,"min","rhr_50",17,15,57.6470588235294,71.5333333333333,7.37344200891439,6.98842580543682,6.36228536891059e-06,-1.93307548522342,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000185194441059837,TRUE
0,"min","rhr_50",17,15,55.5294117647059,68.9333333333333,6.78341402852229,7.3140438948121,9.74707584525457e-06,-1.90026266142877,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000185194441059837,TRUE
1,"min","rhr_50",20,15,57.8,70.6666666666667,8.66693656799703,11.0108171921114,0.000922462237183835,-1.29855784067709,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00188643531626494,TRUE
2,"min","rhr_50",18,15,56.5,67.2666666666667,7.23756540151289,10.5252530791878,0.0026171760210965,-1.19202405121824,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00397810755206668,TRUE
3,"min","rhr_50",19,15,56.3684210526316,67,6.83301240153508,12.1420167776433,0.00635548864575092,-1.0791433967204,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0086253060192334,TRUE
4,"min","rhr_50",19,15,55.5263157894737,67.7333333333333,7.11312106097388,8.48920883632077,0.000124776242984266,-1.55871780382876,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000592687154175263,TRUE
5,"min","rhr_50",19,14,55.8421052631579,67.7857142857143,6.8901149635203,10.8214784389378,0.00163035564191695,-1.31663252865479,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00281606883603837,TRUE
6,"min","rhr_50",18,13,57.6666666666667,68.5384615384615,6.6774422718671,12.6531641932982,0.0117151680577514,-1.07465010721392,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0139117620685798,TRUE
7,"min","rhr_50",18,14,56.2777777777778,72.2142857142857,7.42654662486151,10.34912535456,6.67341478227819e-05,-1.7693148182393,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000426639695664619,TRUE
9,"min","rhr_50",21,14,57.9047619047619,72,8.17254404640784,8.1335014694685,2.64904660001263e-05,-1.72883090236702,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000295225277316303,TRUE
10,"min","rhr_50",21,13,58.1904761904762,70.3846153846154,12.5841926543543,7.10092085035997,0.00104250372740957,-1.1934837715663,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00188643531626494,TRUE
11,"min","rhr_50",19,13,59.3684210526316,72.6153846153846,10.2426696081517,11.5219967998785,0.00275087536680996,-1.21519326117871,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00402051015149148,TRUE
12,"min","rhr_50",20,12,58.4,71.75,10.2669628574272,12.1664591098942,0.00463328845127316,-1.18594476938058,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00652092448697704,TRUE
13,"min","rhr_50",20,13,58.1,71.3846153846154,10.2951189252097,9.74284747510074,0.000878571804549458,-1.32544114954775,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00188643531626494,TRUE
14,"min","rhr_50",21,11,56.6666666666667,71.9090909090909,7.79957263786506,10.2024952384654,0.000491545086176174,-1.67852105801261,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00155655943955788,TRUE
15,"min","rhr_50",21,11,59.7142857142857,68.5454545454545,10.3157300136387,9.38470709573438,0.0229974150884239,-0.895545966568492,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0242750492600031,TRUE
16,"min","rhr_50",21,11,61.4761904761905,71.1818181818182,8.73852989706534,10.9162097984436,0.0207178176871647,-0.98160526233044,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0224936306317788,TRUE
17,"min","rhr_50",21,11,58.6666666666667,71.5454545454545,8.68523651568185,12.1438349491718,0.00674244335086458,-1.2199135344448,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00883492577009841,TRUE
18,"min","rhr_50",21,10,55.3809523809524,68.5,9.46824265888972,7.3824115301167,0.000350510287042544,-1.54530272206546,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00121085371887424,TRUE
19,"min","rhr_50",22,12,57.2727272727273,72.75,7.75936802889206,9.86384582936364,0.000165084154360728,-1.74407307660407,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000697021985078631,TRUE
20,"min","rhr_50",21,13,57,70.2307692307692,9.61249187255833,8.15632521578444,0.000184404012054304,-1.48423649680149,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000700735245806357,TRUE
21,"min","rhr_50",22,14,56.1818181818182,69.2857142857143,7.99783520493939,8.65961956375746,0.000106399133370046,-1.57209693191786,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000577595295437392,TRUE
22,"min","rhr_50",22,14,57.0454545454545,72.5,11.0344796098294,12.5314987746263,0.00087004211606652,-1.30895962198739,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00188643531626494,TRUE
23,"min","rhr_50",22,14,59.4090909090909,67.7857142857143,8.45525528836013,10.3565554967973,0.018226186610374,-0.88605660582329,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0203704438586533,TRUE
24,"min","rhr_50",22,14,56.4090909090909,70.0714285714286,8.99554964523644,8.36167342208379,6.73641624733609e-05,-1.57320513610764,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000426639695664619,TRUE
25,"min","rhr_50",20,13,57,69.6153846153846,7.8001349515991,9.50910494857833,0.000613094747722636,-1.45059443219207,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00179212310872771,TRUE
26,"min","rhr_50",20,14,58.2,73,7.97760021956214,12.4406282304886,0.000817521860189437,-1.41624739972914,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00188643531626494,TRUE
27,"min","rhr_50",20,12,57.45,72.5,7.13387028639839,8.16310992430971,3.10763449806634e-05,-1.96326967545669,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000295225277316303,TRUE
28,"min","rhr_50",19,13,59.7894736842105,73.6153846153846,9.68721349321661,12.2238732373613,0.00252587658817549,-1.25362826533511,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00397810755206668,TRUE
29,"min","rhr_50",20,11,59.5,72.1818181818182,8.40112774384612,13.7245632485568,0.0142698050585309,-1.11453774714197,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0164318967340658,TRUE
30,"min","rhr_50",20,13,56.8,71.0769230769231,7.42400090744096,11.736421505024,0.00100783886748806,-1.45388225248132,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00188643531626494,TRUE
0,"sd","rhr_50",17,15,9.27025678342943,7.03523035394068,1.76021915774232,1.38032958223039,0.00036883334552125,1.41303475343528,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0140156671298075,TRUE
14,"sd","rhr_50",21,11,8.40656042629281,6.08230798815957,2.25128766212981,1.49300307607626,0.00162098628474213,1.21678984365766,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.020532492940067,TRUE
15,"sd","rhr_50",21,11,9.33150230871312,6.69924755047186,2.82198758212571,1.27081152962684,0.00106011703312103,1.2027973033805,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0201422236292995,TRUE
16,"sd","rhr_50",21,11,8.96381127776844,6.1469103266926,2.71968942887946,2.21525114269858,0.00424898112762825,1.13569721846044,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0403653207124684,TRUE
